FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJ_ANTICHAIN,PAIR_DEL_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3.ats,false,true,35,7,56,41,17,0,0,0,27,18,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3.ats,false,true,35,7,56,41,17,0,0,0,0,0,RABIT,132,false
c.02_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,NCSB+Tarjan,0,true
c.02_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,6,16,23,23,ASCC+Antichain,0,true
c.02_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,23,26,ASCC,0,true
c.02_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,23,13,0,0,0,0,0,RABIT,113,true
pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,1036,1996,NCSB+Tarjan,19,true
pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,46,514,653,1036,1256,ASCC+Antichain,20,true
pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,1036,1996,ASCC,19,true
pals_opt-floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,195,7,288,1036,245,0,0,0,0,0,RABIT,216,true
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4.ats,false,true,14,6,17,33,15,0,0,0,33,43,NCSB+Tarjan,0,true
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4.ats,false,true,14,6,17,33,15,0,2,40,33,43,ASCC+Antichain,0,true
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4.ats,false,true,14,6,17,33,15,0,0,0,33,43,ASCC,0,true
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration4.ats,false,true,14,6,17,33,15,0,0,0,0,0,RABIT,162,true
strlcat_true-termination.c.i_Iteration2.ats,false,true,75,10,95,97,37,0,0,0,97,246,NCSB+Tarjan,1,true
strlcat_true-termination.c.i_Iteration2.ats,false,true,75,10,95,97,37,0,22,177,97,212,ASCC+Antichain,1,true
strlcat_true-termination.c.i_Iteration2.ats,false,true,75,10,95,97,37,0,0,0,97,246,ASCC,1,true
strlcat_true-termination.c.i_Iteration2.ats,false,true,75,10,95,97,37,0,0,0,0,0,RABIT,97,true
gcd1-alloca_true-termination.c.i_Iteration2.ats,true,true,34,92,37,320,45,0,0,0,320,2648,NCSB+Tarjan,21,false
gcd1-alloca_true-termination.c.i_Iteration2.ats,true,true,34,92,37,320,45,0,735,1141,320,1969,ASCC+Antichain,28,false
gcd1-alloca_true-termination.c.i_Iteration2.ats,true,true,34,92,37,320,45,0,0,0,320,2648,ASCC,21,false
gcd1-alloca_true-termination.c.i_Iteration2.ats,true,true,34,92,37,320,45,0,0,0,0,0,RABIT,1030,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,38,1065,NCSB+Tarjan,4,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,61,184,37,308,ASCC+Antichain,1,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,37,319,ASCC,1,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5.ats,false,true,368,15,663,38,10,0,0,0,0,0,RABIT,3453,false
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,17,8,70,15,0,0,0,70,780,NCSB+Tarjan,5,false
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,17,8,70,15,28,150,54,70,274,ASCC+Antichain,2,false
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,17,8,70,15,0,0,0,70,657,ASCC,4,false
LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,true,true,7,17,8,70,15,0,0,0,0,0,RABIT,98,false
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,116,444,NCSB+Tarjan,1,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,2,278,119,116,417,ASCC+Antichain,2,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,116,444,ASCC,2,true
cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,52,8,61,116,35,0,0,0,0,0,RABIT,176,true
cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2.ats,true,true,8,3,10,38,21,0,0,0,38,16,NCSB+Tarjan,0,false
cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2.ats,true,true,8,3,10,38,21,0,0,2,38,16,ASCC+Antichain,0,false
cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2.ats,true,true,8,3,10,38,21,0,0,0,38,16,ASCC,0,false
cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2.ats,true,true,8,3,10,38,21,0,0,0,0,0,RABIT,98,false
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,126,230,NCSB+Tarjan,1,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,1,32,180,126,219,ASCC+Antichain,1,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,126,230,ASCC,1,true
cstrcspn_reverse_alloca_true-termination.c.i_Iteration4.ats,false,true,37,12,43,126,35,0,0,0,0,0,RABIT,162,true
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,132,274,NCSB+Tarjan,2,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,44,135,132,240,ASCC+Antichain,1,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,132,274,ASCC,1,false
cstrspn-alloca_true-termination.c.i_Iteration3.ats,true,true,23,11,26,135,35,0,0,0,0,0,RABIT,238,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,187,6,310,42,16,0,0,0,38,67,NCSB+Tarjan,0,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,187,6,310,42,16,0,0,26,38,67,ASCC+Antichain,0,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,187,6,310,42,16,0,0,0,38,67,ASCC,1,false
TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,187,6,310,42,16,0,0,0,0,0,RABIT,236,false
twisted-alloca_true-termination.c.i_Iteration6.ats,false,true,54,73,58,266,37,0,0,0,266,11896,NCSB+Tarjan,68,false
twisted-alloca_true-termination.c.i_Iteration6.ats,false,true,54,73,58,266,37,92,3049,1135,266,4521,ASCC+Antichain,43,false
twisted-alloca_true-termination.c.i_Iteration6.ats,false,true,54,73,58,266,37,0,0,0,266,9486,ASCC,51,false
twisted-alloca_true-termination.c.i_Iteration6.ats,false,true,54,73,58,266,37,0,0,0,0,0,RABIT,1074,false
CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,31,6,49,30,12,0,0,0,30,148,NCSB+Tarjan,0,true
CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,31,6,49,30,12,0,38,86,30,136,ASCC+Antichain,0,true
CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,31,6,49,30,12,0,0,0,30,148,ASCC,0,true
CookSeeZuleger-TACAS2013-Fig7b_true-termination_true-no-overflow.c_Iteration3.ats,false,true,31,6,49,30,12,0,0,0,0,0,RABIT,808,true
UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,7,19,38,14,0,0,0,36,20,NCSB+Tarjan,0,false
UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,7,19,38,14,0,0,4,36,20,ASCC+Antichain,0,false
UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,7,19,38,14,0,0,0,36,20,ASCC,0,false
UrbanMine-ESOP2014-Fig3_true-termination_true-no-overflow.c_Iteration2.ats,false,true,14,7,19,38,14,0,0,0,0,0,RABIT,102,false
strspn_true-termination.c.i_Iteration4.ats,false,true,66,12,78,118,35,0,0,0,118,893,NCSB+Tarjan,3,true
strspn_true-termination.c.i_Iteration4.ats,false,true,66,12,78,118,35,27,417,289,118,775,ASCC+Antichain,3,true
strspn_true-termination.c.i_Iteration4.ats,false,true,66,12,78,118,35,0,0,0,118,893,ASCC,3,true
strspn_true-termination.c.i_Iteration4.ats,false,true,66,12,78,118,35,0,0,0,0,0,RABIT,166,true
java_Continue1-alloca_true-termination.c.i_Iteration12.ats,false,true,113,64,116,191,24,0,0,0,191,16032,NCSB+Tarjan,73,false
java_Continue1-alloca_true-termination.c.i_Iteration12.ats,false,true,113,64,116,191,24,8,6874,4305,191,11711,ASCC+Antichain,217,false
java_Continue1-alloca_true-termination.c.i_Iteration12.ats,false,true,113,64,116,191,24,0,0,0,191,16032,ASCC,69,false
java_Continue1-alloca_true-termination.c.i_Iteration12.ats,false,true,113,64,116,191,24,0,0,0,0,0,RABIT,1547,false
build_fullname_true-termination.c.i_Iteration4.ats,false,true,50,16,57,148,52,0,0,0,148,179,NCSB+Tarjan,1,true
build_fullname_true-termination.c.i_Iteration4.ats,false,true,50,16,57,148,52,0,16,138,148,163,ASCC+Antichain,1,true
build_fullname_true-termination.c.i_Iteration4.ats,false,true,50,16,57,148,52,0,0,0,148,179,ASCC,1,true
build_fullname_true-termination.c.i_Iteration4.ats,false,true,50,16,57,148,52,0,0,0,0,0,RABIT,176,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,93,156,NCSB+Tarjan,1,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,28,124,93,154,ASCC+Antichain,1,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,93,156,ASCC,0,true
cstrcmp_reverse_alloca_true-termination.c.i_Iteration2.ats,true,true,16,15,18,93,31,0,0,0,0,0,RABIT,70,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,89,137,NCSB+Tarjan,1,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,4,26,81,89,118,ASCC+Antichain,1,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,89,137,ASCC,0,true
count_down-alloca_true-termination.c.i_Iteration4.ats,false,true,41,14,50,89,33,0,0,0,0,0,RABIT,170,true
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3.ats,true,true,9,6,10,34,15,0,0,0,34,21,NCSB+Tarjan,0,false
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3.ats,true,true,9,6,10,34,15,0,1,4,34,21,ASCC+Antichain,0,false
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3.ats,true,true,9,6,10,34,15,0,0,0,34,21,ASCC,0,false
BrockschmidtCookFuhs-CAV2013-Fig9a_true-termination_true-no-overflow.c_Iteration3.ats,true,true,9,6,10,34,15,0,0,0,0,0,RABIT,99,false
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration4.ats,false,true,42,3,51,42,20,0,0,0,42,110,NCSB+Tarjan,0,false
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration4.ats,false,true,42,3,51,42,20,0,0,21,42,42,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration4.ats,false,true,42,3,51,42,20,0,0,0,42,42,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration4.ats,false,true,42,3,51,42,20,0,0,0,0,0,RABIT,135,false
token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10.ats,true,true,278,14,366,1578,233,0,0,0,1578,8467,NCSB+Tarjan,80,false
token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10.ats,true,true,278,14,366,1578,233,555,2301,2284,1578,5337,ASCC+Antichain,54,false
token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10.ats,true,true,278,14,366,1578,233,0,0,0,1578,7053,ASCC,64,false
token_ring.01_false-unreach-call_false-termination.cil.c_Iteration10.ats,true,true,278,14,366,1578,233,0,0,0,0,0,RABIT,60002,null
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,81,103,NCSB+Tarjan,0,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,5,72,81,78,ASCC+Antichain,1,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,81,103,ASCC,0,true
cstrncpy_reverse_alloca_true-termination.c.i_Iteration2.ats,false,true,20,16,23,81,28,0,0,0,0,0,RABIT,134,true
Urban-alloca_true-termination.c.i_Iteration5.ats,false,true,4215,16,5549,154,38,0,0,0,154,8142,NCSB+Tarjan,33,false
Urban-alloca_true-termination.c.i_Iteration5.ats,false,true,4215,16,5549,154,38,21,57,3646,154,3893,ASCC+Antichain,17,false
Urban-alloca_true-termination.c.i_Iteration5.ats,false,true,4215,16,5549,154,38,0,0,0,154,3917,ASCC,13,false
Urban-alloca_true-termination.c.i_Iteration5.ats,false,true,4215,16,5549,154,38,0,0,0,0,0,RABIT,60004,null
b.17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,NCSB+Tarjan,0,true
b.17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,2,6,16,26,26,ASCC+Antichain,0,true
b.17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,26,28,ASCC,0,true
b.17_true-termination_true-no-overflow.c_Iteration3.ats,false,true,10,3,13,26,13,0,0,0,0,0,RABIT,66,true
UpAndDown_false-termination_true-no-overflow.c_Iteration3.ats,false,true,75,39,111,144,14,0,0,0,144,11250,NCSB+Tarjan,50,false
UpAndDown_false-termination_true-no-overflow.c_Iteration3.ats,false,true,75,39,111,144,14,397,4819,1490,144,7563,ASCC+Antichain,65,false
UpAndDown_false-termination_true-no-overflow.c_Iteration3.ats,false,true,75,39,111,144,14,0,0,0,144,10604,ASCC,43,false
UpAndDown_false-termination_true-no-overflow.c_Iteration3.ats,false,true,75,39,111,144,14,0,0,0,0,0,RABIT,746,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,25,NCSB+Tarjan,1,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,4,15,13,ASCC+Antichain,0,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,13,ASCC,0,false
CookSeeZuleger-TACAS2013-Fig8a_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,0,RABIT,97,false
gr2006_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,12,7,14,26,16,0,0,0,26,67,NCSB+Tarjan,1,true
gr2006_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,12,7,14,26,16,5,19,30,26,59,ASCC+Antichain,0,true
gr2006_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,12,7,14,26,16,0,0,0,26,67,ASCC,1,true
gr2006_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,12,7,14,26,16,0,0,0,0,0,RABIT,122,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,113,138,NCSB+Tarjan,1,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,1,24,96,113,127,ASCC+Antichain,1,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,113,138,ASCC,1,true
cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4.ats,false,true,37,11,43,113,35,0,0,0,0,0,RABIT,177,true
gj2007_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,9,5,12,19,14,0,0,0,19,17,NCSB+Tarjan,0,true
gj2007_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,9,5,12,19,14,0,0,17,19,17,ASCC+Antichain,0,true
gj2007_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,9,5,12,19,14,0,0,0,19,17,ASCC,0,true
gj2007_true-unreach-call_true-termination.c.i_Iteration2.ats,false,true,9,5,12,19,14,0,0,0,0,0,RABIT,65,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,107,139,NCSB+Tarjan,0,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,1,28,85,107,123,ASCC+Antichain,1,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,107,139,ASCC,1,true
cstrcspn_mixed_alloca_true-termination.c.i_Iteration4.ats,false,true,37,6,43,107,35,0,0,0,0,0,RABIT,168,true
strstr_true-termination.c.i_Iteration3.ats,false,true,68,12,78,174,43,0,0,0,174,1321,NCSB+Tarjan,6,true
strstr_true-termination.c.i_Iteration3.ats,false,true,68,12,78,174,43,27,591,222,174,867,ASCC+Antichain,5,true
strstr_true-termination.c.i_Iteration3.ats,false,true,68,12,78,174,43,0,0,0,174,1321,ASCC,5,true
strstr_true-termination.c.i_Iteration3.ats,false,true,68,12,78,174,43,0,0,0,0,0,RABIT,236,true
pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,5948,6157,NCSB+Tarjan,179,true
pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,86,1282,2403,5948,4047,ASCC+Antichain,118,true
pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,5948,6157,ASCC,183,true
pals_opt-floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,0,0,RABIT,2298,true
AlternDiv_false-termination.c_Iteration2.ats,false,true,7,6,8,22,10,0,0,0,22,39,NCSB+Tarjan,0,false
AlternDiv_false-termination.c_Iteration2.ats,false,true,7,6,8,22,10,1,9,18,22,37,ASCC+Antichain,0,false
AlternDiv_false-termination.c_Iteration2.ats,false,true,7,6,8,22,10,0,0,0,22,37,ASCC,0,false
AlternDiv_false-termination.c_Iteration2.ats,false,true,7,6,8,22,10,0,0,0,0,0,RABIT,95,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,112,203,NCSB+Tarjan,1,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,68,97,112,198,ASCC+Antichain,1,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,112,203,ASCC,1,false
cstrcat_diffterm_alloca_true-termination.c.i_Iteration2.ats,false,true,24,20,30,115,29,0,0,0,0,0,RABIT,115,false
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,83,55,NCSB+Tarjan,0,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,12,43,83,55,ASCC+Antichain,0,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,83,55,ASCC,0,true
cstrncmp_mixed_alloca_true-termination.c.i_Iteration3.ats,true,true,20,10,22,83,38,0,0,0,0,0,RABIT,71,true
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,182,7,307,20,10,0,0,0,20,249,NCSB+Tarjan,1,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,182,7,307,20,10,0,0,30,20,60,ASCC+Antichain,0,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,182,7,307,20,10,0,0,0,20,66,ASCC,0,false
PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3.ats,false,true,182,7,307,20,10,0,0,0,0,0,RABIT,248,false
pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19.ats,false,true,647,7,942,2216,827,0,0,0,2216,5635,NCSB+Tarjan,104,true
pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19.ats,false,true,647,7,942,2216,827,68,1435,1965,2216,3566,ASCC+Antichain,71,true
pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19.ats,false,true,647,7,942,2216,827,0,0,0,2216,5635,ASCC,104,true
pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19.ats,false,true,647,7,942,2216,827,0,0,0,0,0,RABIT,12854,true
Piecewise_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,10,9,13,28,12,0,0,0,28,57,NCSB+Tarjan,1,true
Piecewise_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,10,9,13,28,12,0,29,17,28,55,ASCC+Antichain,0,true
Piecewise_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,10,9,13,28,12,0,0,0,28,57,ASCC,0,true
Piecewise_true-termination_true-valid-memsafety.c_Iteration4.ats,false,true,10,9,13,28,12,0,0,0,0,0,RABIT,192,true
UpAndDown_false-termination_true-no-overflow.c_Iteration4.ats,false,true,918,13,1561,64,14,0,0,0,62,671,NCSB+Tarjan,2,false
UpAndDown_false-termination_true-no-overflow.c_Iteration4.ats,false,true,918,13,1561,64,14,0,4,73,62,130,ASCC+Antichain,0,false
UpAndDown_false-termination_true-no-overflow.c_Iteration4.ats,false,true,918,13,1561,64,14,0,0,0,62,149,ASCC,1,false
UpAndDown_false-termination_true-no-overflow.c_Iteration4.ats,false,true,918,13,1561,64,14,0,0,0,0,0,RABIT,19148,false
b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5.ats,false,true,48,62,51,175,35,0,0,0,175,2076,NCSB+Tarjan,10,true
b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5.ats,false,true,48,62,51,175,35,0,176,1814,175,2032,ASCC+Antichain,23,true
b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5.ats,false,true,48,62,51,175,35,0,0,0,175,2076,ASCC,10,true
b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5.ats,false,true,48,62,51,175,35,0,0,0,0,0,RABIT,91,true
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3.ats,false,true,13,13,16,48,12,0,0,0,48,343,NCSB+Tarjan,1,false
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3.ats,false,true,13,13,16,48,12,4,87,175,48,285,ASCC+Antichain,2,false
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3.ats,false,true,13,13,16,48,12,0,0,0,48,313,ASCC,1,false
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c_Iteration3.ats,false,true,13,13,16,48,12,0,0,0,0,0,RABIT,136,false
BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3.ats,false,true,40,60,47,171,24,0,0,0,171,912,NCSB+Tarjan,4,false
BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3.ats,false,true,40,60,47,171,24,0,28,733,171,871,ASCC+Antichain,6,false
BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3.ats,false,true,40,60,47,171,24,0,0,0,171,871,ASCC,3,false
BrockschmidtCookFuhs-2013CAV-Fig1-alloca_true-termination.c.i_Iteration3.ats,false,true,40,60,47,171,24,0,0,0,0,0,RABIT,513,false
